,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.4621775150299072,0.6153020262718201,-0.34866318106651306,0.999848484992981,0.4543778896331787,0.5988821387290955,-0.3688803017139435,0.9998225569725037,0.4561402201652527,0.5951229929924011,-0.36894139647483826,0.9997971653938293,0.45808640122413635,0.5910469889640808,-0.3690933883190155,0.9998652935028076,0.45131149888038635,0.6042760610580444,-0.3343972861766815,0.9997512698173523,0.45077043771743774,0.6046143770217896,-0.3344556987285614,0.9996806383132935,0.4501405656337738,0.6047813892364502,-0.33451128005981445,0.9998119473457336,0.4725133776664734,0.5725862979888916,-0.3885542154312134,0.9998030066490173,0.4625723361968994,0.5856723189353943,-0.23528265953063965,0.9998399019241333,0.4805060029029846,0.6161245703697205,-0.3503890633583069,0.9999167919158936,0.47658833861351013,0.621441662311554,-0.30561473965644836,0.9998428821563721,0.5535565614700317,0.5841395854949951,-0.4305571913719177,0.9999620914459229,0.5062879920005798,0.630439817905426,-0.08465665578842163,0.9999135732650757,0.5901037454605103,0.7205144762992859,-0.4758983552455902,0.9969502091407776,0.5232893824577332,0.7431150674819946,-0.013277122750878334,0.8678466081619263,0.6011393070220947,0.855650007724762,-0.49229520559310913,0.9972165822982788,0.513225257396698,0.8616704344749451,-0.057381682097911835,0.9121115803718567,0.5997000932693481,0.8846499919891357,-0.5530064702033997,0.9956940412521362,0.5058109164237976,0.8820129036903381,-0.06394750624895096,0.8961009383201599,0.5869375467300415,0.8870084881782532,-0.5415068864822388,0.9957531690597534,0.5077182650566101,0.8851567506790161,-0.10958881676197052,0.9042546153068542,0.5876495242118835,0.8803442716598511,-0.49000653624534607,0.9917980432510376,0.5140684247016907,0.8785690665245056,-0.0778840184211731,0.8994567394256592,0.6862821578979492,0.6550344228744507,-0.1058889776468277,0.999984860420227,0.6466190814971924,0.6805403232574463,0.10590247809886932,0.999955415725708,0.7087075710296631,0.853157639503479,-0.17999005317687988,0.9809554219245911,0.6583923697471619,0.8529621958732605,0.0969776064157486,0.7968055009841919,0.7772478461265564,0.8041855096817017,0.1649397760629654,0.90158611536026,0.746950626373291,0.8305011987686157,0.38049012422561646,0.4740457236766815,0.7850972414016724,0.779373049736023,0.20486946403980255,0.8916887044906616,0.7596284747123718,0.8139092326164246,0.41274064779281616,0.5029423832893372,0.813458263874054,0.8573991060256958,0.25026893615722656,0.869288980960846,0.7662385106086731,0.8795727491378784,0.44273361563682556,0.49586573243141174
1,0.4528571665287018,0.622707188129425,-0.307009756565094,0.9998437166213989,0.4459073543548584,0.6047242879867554,-0.32919520139694214,0.9998161792755127,0.44736021757125854,0.6003789305686951,-0.32920557260513306,0.999792754650116,0.4490630626678467,0.5956510901451111,-0.3293147385120392,0.9998611807823181,0.4429641366004944,0.6112801432609558,-0.2892056405544281,0.9997375011444092,0.44220322370529175,0.611514687538147,-0.2892163395881653,0.9996631145477295,0.4414680600166321,0.6116059422492981,-0.2892467677593231,0.9997970461845398,0.4627818167209625,0.5743693709373474,-0.36063989996910095,0.9998032450675964,0.4518592953681946,0.5925447344779968,-0.18211300671100616,0.9998250603675842,0.4702180027961731,0.6191344857215881,-0.31408295035362244,0.9999130368232727,0.46577104926109314,0.6265705823898315,-0.26221174001693726,0.9998287558555603,0.5445411205291748,0.5870551466941833,-0.43031948804855347,0.9999633431434631,0.5008138418197632,0.6319752931594849,-0.012219819240272045,0.9999111294746399,0.5857280492782593,0.7205302715301514,-0.49148792028427124,0.9970256090164185,0.5222697257995605,0.7466189861297607,0.050868503749370575,0.8491440415382385,0.5994420051574707,0.8524697422981262,-0.4932335317134857,0.9971628785133362,0.5131231546401978,0.8651926517486572,-0.025088747963309288,0.8971690535545349,0.5995977520942688,0.8824502229690552,-0.5533756017684937,0.9955852627754211,0.5056281089782715,0.8879920840263367,-0.029821399599313736,0.8805237412452698,0.587044358253479,0.8860355615615845,-0.5414377450942993,0.9956232309341431,0.507794976234436,0.890211820602417,-0.07588823139667511,0.8889604210853577,0.5876187086105347,0.8788281083106995,-0.4901561141014099,0.9914237856864929,0.5139780640602112,0.8838340640068054,-0.04790534824132919,0.8849939107894897,0.6856959462165833,0.6550641655921936,-0.1241983026266098,0.9999854564666748,0.6466383934020996,0.6805363297462463,0.12413278967142105,0.9999580979347229,0.7086993455886841,0.857251763343811,-0.21819698810577393,0.9825952649116516,0.6579565405845642,0.8540574908256531,0.12785807251930237,0.8012383580207825,0.7941818237304688,0.7977058291435242,0.0926085039973259,0.9102984666824341,0.7623530030250549,0.8199451565742493,0.3484579920768738,0.5044642686843872,0.8110218048095703,0.7710965871810913,0.12817348539829254,0.8999972343444824,0.772753119468689,0.7931873202323914,0.3698090612888336,0.5229797959327698,0.828607439994812,0.8566464781761169,0.1701408177614212,0.8802399635314941,0.7965381741523743,0.8596542477607727,0.3866615891456604,0.5183134078979492
2,0.4490930140018463,0.6288484930992126,-0.29012030363082886,0.9998257756233215,0.44184762239456177,0.6102954745292664,-0.31608957052230835,0.9997949600219727,0.4432489275932312,0.605938732624054,-0.3160940706729889,0.9997742772102356,0.4447997510433197,0.6013773083686829,-0.31619998812675476,0.9998473525047302,0.43895530700683594,0.6157848834991455,-0.27504152059555054,0.9997051358222961,0.4381791055202484,0.61541748046875,-0.2750690281391144,0.9996297955513,0.4374203085899353,0.614874541759491,-0.2751244902610779,0.9997761845588684,0.4586867392063141,0.5786250829696655,-0.3628094792366028,0.9997886419296265,0.44844454526901245,0.5947049856185913,-0.18139682710170746,0.9998125433921814,0.4663684368133545,0.6235552430152893,-0.30313998460769653,0.999902069568634,0.4618528485298157,0.6309478282928467,-0.25003838539123535,0.999805212020874,0.5425757169723511,0.590408444404602,-0.433837354183197,0.9999616742134094,0.498096764087677,0.6300027966499329,-0.024985259398818016,0.9999088048934937,0.5839093923568726,0.7276532053947449,-0.4971100389957428,0.9969325661659241,0.5211690664291382,0.7438551783561707,0.03462862968444824,0.835950493812561,0.5996714234352112,0.8636681437492371,-0.49325013160705566,0.9969595074653625,0.5134716629981995,0.8650885820388794,-0.026013854891061783,0.8850868940353394,0.6006325483322144,0.8934324979782104,-0.5530282258987427,0.995278537273407,0.5063877701759338,0.8875637054443359,-0.030170157551765442,0.8674011826515198,0.5884103178977966,0.8937199115753174,-0.5394697189331055,0.9952806234359741,0.5104832053184509,0.8902042508125305,-0.07451598346233368,0.8760682940483093,0.5884109735488892,0.8867574334144592,-0.4900594651699066,0.9906874895095825,0.5170042514801025,0.8837679624557495,-0.04774017632007599,0.8728286623954773,0.6855064630508423,0.6552807092666626,-0.12292788177728653,0.9999856352806091,0.6466907858848572,0.6779860854148865,0.12284602969884872,0.9999597072601318,0.709409773349762,0.8574603199958801,-0.2057119905948639,0.9838979840278625,0.6535428762435913,0.8541330099105835,0.13605692982673645,0.801142692565918,0.8030187487602234,0.7975202798843384,0.10098803043365479,0.9177076816558838,0.7645962238311768,0.8133503198623657,0.3364191949367523,0.524209201335907,0.82032310962677,0.771582305431366,0.13562588393688202,0.9064471125602722,0.7767829895019531,0.786139726638794,0.35713544487953186,0.5346670746803284,0.8388317823410034,0.8581188321113586,0.17763561010360718,0.8894627690315247,0.800475001335144,0.853301465511322,0.37748482823371887,0.5344390869140625
3,0.4444088339805603,0.6316510438919067,-0.2737535536289215,0.9998095035552979,0.43749865889549255,0.6135656237602234,-0.30078229308128357,0.999778151512146,0.43876439332962036,0.6097275018692017,-0.3007798194885254,0.9997596144676208,0.4401591718196869,0.6056573390960693,-0.3008759021759033,0.9998360872268677,0.4352763593196869,0.6176052093505859,-0.2587260901927948,0.9996766448020935,0.4347746968269348,0.6167668700218201,-0.25875037908554077,0.9996022582054138,0.4342679977416992,0.6157867312431335,-0.25880366563796997,0.9997588992118835,0.4541667401790619,0.582295835018158,-0.3551717698574066,0.9997774958610535,0.4457424283027649,0.5952895283699036,-0.16850069165229797,0.9998018145561218,0.46116819977760315,0.6267985105514526,-0.28955864906311035,0.9998950958251953,0.4575134813785553,0.633215606212616,-0.23526661098003387,0.9997870326042175,0.5424407124519348,0.5954902172088623,-0.43380457162857056,0.9999607801437378,0.4971448481082916,0.6289148926734924,-0.013722348026931286,0.9999068379402161,0.5825584530830383,0.7309063076972961,-0.49404364824295044,0.9968259930610657,0.5213549733161926,0.740473210811615,0.04892641678452492,0.8214504718780518,0.5996444225311279,0.862806499004364,-0.4882928729057312,0.9968385100364685,0.5159810185432434,0.8628391027450562,-0.00550787802785635,0.8748027086257935,0.6008656620979309,0.892346978187561,-0.5452852845191956,0.9951053261756897,0.5105503797531128,0.8842440247535706,-0.006485822610557079,0.8564944863319397,0.5903507471084595,0.8933373093605042,-0.5298186540603638,0.9950805306434631,0.5127279162406921,0.887353777885437,-0.0504484698176384,0.8650810718536377,0.589720606803894,0.8862370848655701,-0.4838293194770813,0.9902546405792236,0.5192759037017822,0.8815022706985474,-0.02673223614692688,0.8626684546470642,0.6854808330535889,0.6573218703269958,-0.12392999231815338,0.9999857544898987,0.6471596956253052,0.6778358817100525,0.12382489442825317,0.9999605417251587,0.7103484869003296,0.8606621623039246,-0.20502951741218567,0.9851357340812683,0.6507036089897156,0.8627957105636597,0.1402246505022049,0.8003506064414978,0.8096895217895508,0.797877311706543,0.06986841559410095,0.9247491359710693,0.7655225992202759,0.813229501247406,0.333368718624115,0.5408986210823059,0.8282183408737183,0.7721356749534607,0.10157378017902374,0.9129046201705933,0.7770332098007202,0.7869604229927063,0.3540492057800293,0.5464135408401489,0.8491097688674927,0.8600038290023804,0.13858480751514435,0.8981279134750366,0.7982280254364014,0.8529961705207825,0.37741202116012573,0.5492305159568787
4,0.44248953461647034,0.6321016550064087,-0.2906656861305237,0.9998080730438232,0.4358542859554291,0.6139958500862122,-0.31603482365608215,0.9997766017913818,0.43736276030540466,0.6099938154220581,-0.3160397410392761,0.9997599124908447,0.4389711022377014,0.6057667136192322,-0.316140353679657,0.9998362064361572,0.43301886320114136,0.6184806227684021,-0.2757326662540436,0.9996728301048279,0.43237820267677307,0.6177791953086853,-0.27576112747192383,0.9996008276939392,0.431748628616333,0.6168817281723022,-0.27580875158309937,0.9997571706771851,0.4529752731323242,0.5830987691879272,-0.36186712980270386,0.9997801780700684,0.443592369556427,0.5964488387107849,-0.18332555890083313,0.9998013973236084,0.4593072533607483,0.6276867985725403,-0.3031468987464905,0.9998952150344849,0.45512762665748596,0.634333610534668,-0.25113099813461304,0.9997823238372803,0.5366672277450562,0.5972594618797302,-0.43748363852500916,0.9999617338180542,0.49496379494667053,0.6280551552772522,-0.02625177800655365,0.9999063611030579,0.5810510516166687,0.7334306836128235,-0.496560275554657,0.9968485832214355,0.5209851264953613,0.7405500411987305,0.037657637149095535,0.8183292150497437,0.5987149477005005,0.8631328344345093,-0.4929034113883972,0.9968616366386414,0.5145097970962524,0.8664141297340393,-0.01777305081486702,0.8721097707748413,0.5996100902557373,0.8920789957046509,-0.5491384267807007,0.9951131939888,0.506139874458313,0.8865374326705933,-0.02030394785106182,0.8524868488311768,0.5878337621688843,0.8932752013206482,-0.5322033762931824,0.9950804114341736,0.508379340171814,0.8897011876106262,-0.06451702117919922,0.8609596490859985,0.5866641998291016,0.8859686255455017,-0.4877079129219055,0.9902111887931824,0.5158745050430298,0.8837649822235107,-0.03895197808742523,0.8586249947547913,0.6852040886878967,0.657279372215271,-0.12237135320901871,0.9999860525131226,0.6471543312072754,0.6768016815185547,0.12226404249668121,0.9999615550041199,0.7147504687309265,0.8613348603248596,-0.2025565803050995,0.9863316416740417,0.6510596871376038,0.8627576231956482,0.1304580122232437,0.8051479458808899,0.8155101537704468,0.8015907406806946,0.08790896832942963,0.9309859275817871,0.7649294137954712,0.8148702383041382,0.3368290364742279,0.5559572577476501,0.8299866914749146,0.7758188843727112,0.12178381532430649,0.9184865951538086,0.7747344970703125,0.7892459630966187,0.3599849343299866,0.5551750063896179,0.85333651304245,0.8655341863632202,0.15897437930107117,0.9057292938232422,0.7981005907058716,0.8558998107910156,0.3872489035129547,0.5620844960212708
5,0.4399034082889557,0.632815420627594,-0.24446646869182587,0.9997838735580444,0.4323675036430359,0.6148183345794678,-0.2714746594429016,0.9997474551200867,0.433499813079834,0.6113892793655396,-0.27148276567459106,0.999736487865448,0.43470972776412964,0.6077588796615601,-0.2715611457824707,0.9998190402984619,0.4305437207221985,0.6181784868240356,-0.22891274094581604,0.999627947807312,0.43030962347984314,0.6172138452529907,-0.22894342243671417,0.9995622634887695,0.43004029989242554,0.6161931753158569,-0.22898606956005096,0.9997311234474182,0.44859617948532104,0.585235059261322,-0.3302837312221527,0.9997596144676208,0.4420345425605774,0.5959212183952332,-0.14181670546531677,0.9997831583023071,0.45701926946640015,0.6287525296211243,-0.2623937726020813,0.9998876452445984,0.45434752106666565,0.6343255639076233,-0.2075563222169876,0.9997591376304626,0.5340093374252319,0.5981569290161133,-0.41510409116744995,0.9999621510505676,0.49551939964294434,0.6273325681686401,0.012501220218837261,0.9999046921730042,0.5809823274612427,0.7323271036148071,-0.46623438596725464,0.996864378452301,0.5209234952926636,0.7356384992599487,0.08386211097240448,0.8075670003890991,0.5954564809799194,0.8627254366874695,-0.4572458267211914,0.9969263076782227,0.5142597556114197,0.8647209405899048,0.025746649131178856,0.8653765916824341,0.5950038433074951,0.8917866945266724,-0.514013409614563,0.9951807260513306,0.506048321723938,0.8815353512763977,0.025977740064263344,0.8445113897323608,0.584133505821228,0.8929843306541443,-0.4958721101284027,0.9951339960098267,0.5083423256874084,0.8838247656822205,-0.01853833720088005,0.8528239130973816,0.5835875272750854,0.8856989145278931,-0.45115846395492554,0.990252673625946,0.5153866410255432,0.8798249363899231,0.004436931572854519,0.8508965969085693,0.6862846612930298,0.6568288803100586,-0.1216021180152893,0.9999856352806091,0.6500897407531738,0.6751351952552795,0.1215231865644455,0.9999608397483826,0.7143484354019165,0.8612290620803833,-0.18891654908657074,0.9873401522636414,0.6513147950172424,0.858734130859375,0.1514509618282318,0.805597722530365,0.8161259889602661,0.8073383569717407,0.10105563700199127,0.9365476965904236,0.7673669457435608,0.8154985904693604,0.33932799100875854,0.569369375705719,0.8344892263412476,0.7782161831855774,0.13492217659950256,0.9234124422073364,0.7783023118972778,0.7899879813194275,0.36797329783439636,0.5637949109077454,0.8522785305976868,0.8689700961112976,0.1713525354862213,0.9125804305076599,0.7984879016876221,0.854207456111908,0.3946259617805481,0.576754629611969
6,0.43865305185317993,0.6321054697036743,-0.2517559230327606,0.9997592568397522,0.4304680824279785,0.6146127581596375,-0.27881842851638794,0.9997161030769348,0.4313923716545105,0.6114033460617065,-0.2788369059562683,0.9997137784957886,0.43238216638565063,0.6080183386802673,-0.27892106771469116,0.9998024106025696,0.4291698932647705,0.6175960302352905,-0.23612873256206512,0.9995739459991455,0.429128497838974,0.6166455149650574,-0.2361423522233963,0.9995164275169373,0.42907968163490295,0.6158363819122314,-0.2361782044172287,0.9997005462646484,0.4458722174167633,0.585417628288269,-0.33718129992485046,0.9997395277023315,0.44144588708877563,0.5941957235336304,-0.14816533029079437,0.9997601509094238,0.45588499307632446,0.6284181475639343,-0.26960626244544983,0.9998759627342224,0.4540553092956543,0.6336924433708191,-0.21450817584991455,0.9997288584709167,0.532345175743103,0.6013002991676331,-0.41864150762557983,0.9999624490737915,0.49567073583602905,0.6248217225074768,0.008320312947034836,0.9998993873596191,0.5812129378318787,0.7353994250297546,-0.4698657989501953,0.9968137145042419,0.5210789442062378,0.7358970046043396,0.07197784632444382,0.7905744910240173,0.5946909189224243,0.8644683957099915,-0.46388500928878784,0.996950626373291,0.5142566561698914,0.865463137626648,0.01291925273835659,0.8532723188400269,0.593517541885376,0.8926721811294556,-0.5224953889846802,0.9952093958854675,0.5063934922218323,0.8816681504249573,0.012868156656622887,0.8313031196594238,0.5827850103378296,0.8942355513572693,-0.5039446949958801,0.9951441884040833,0.5088117718696594,0.883937656879425,-0.03291678801178932,0.8394818305969238,0.5825849771499634,0.8868407011032104,-0.45807743072509766,0.990193247795105,0.5152968168258667,0.8799175024032593,-0.008987223729491234,0.837638795375824,0.6874228715896606,0.6568558812141418,-0.12207040935754776,0.9999856352806091,0.6517267823219299,0.6748220324516296,0.12203166633844376,0.9999609589576721,0.7164565324783325,0.86086505651474,-0.1716889888048172,0.9882962703704834,0.6517173647880554,0.8590534925460815,0.17575690150260925,0.8086188435554504,0.8140457272529602,0.8103628754615784,0.12215077877044678,0.9415650963783264,0.7718895673751831,0.8159664273262024,0.36163225769996643,0.5856929421424866,0.8328636884689331,0.7829918265342712,0.1552526205778122,0.9272951483726501,0.7793463468551636,0.7915507555007935,0.3824385702610016,0.5739047527313232,0.850853443145752,0.8687689304351807,0.1919122040271759,0.9189292192459106,0.802436351776123,0.8493684530258179,0.4100046753883362,0.5942556262016296
7,0.4389657974243164,0.631864607334137,-0.2526129186153412,0.999732255935669,0.4309862554073334,0.6146117448806763,-0.2799210846424103,0.9996782541275024,0.4319557249546051,0.6115937829017639,-0.2799322307109833,0.9996795654296875,0.4330276846885681,0.6083897948265076,-0.2800131142139435,0.9997782707214355,0.4295819401741028,0.6172979474067688,-0.23708844184875488,0.9995200037956238,0.4295116364955902,0.6162928938865662,-0.23712566494941711,0.9994676113128662,0.4294363856315613,0.6154583692550659,-0.23718583583831787,0.999671220779419,0.44648975133895874,0.5858570337295532,-0.3385724127292633,0.9997037649154663,0.4416080117225647,0.5940795540809631,-0.1489284336566925,0.99973464012146,0.45610183477401733,0.6283043622970581,-0.2703534662723541,0.9998615384101868,0.4542255401611328,0.6333021521568298,-0.21506576240062714,0.9996957182884216,0.5341299772262573,0.6014534831047058,-0.41859331727027893,0.999960720539093,0.49507856369018555,0.6229225993156433,0.004952828399837017,0.9998965263366699,0.5814912915229797,0.7356287837028503,-0.46978044509887695,0.9966346025466919,0.5211215019226074,0.7362073063850403,0.06644843518733978,0.7791049480438232,0.5938661098480225,0.8640908598899841,-0.4652184844017029,0.996834397315979,0.5142382383346558,0.8654319643974304,0.00379009242169559,0.8461803197860718,0.5906153917312622,0.892619252204895,-0.5237902402877808,0.9950202703475952,0.5069533586502075,0.8812986016273499,0.0027472737710922956,0.8232061862945557,0.5811131596565247,0.8933221697807312,-0.5053484439849854,0.9949421882629395,0.5089229941368103,0.8835135698318481,-0.04249594360589981,0.8312453031539917,0.5809063911437988,0.8859789371490479,-0.45962899923324585,0.9897496104240417,0.5151225328445435,0.8794021606445312,-0.017876124009490013,0.8294819593429565,0.6885271668434143,0.6558334231376648,-0.12202005088329315,0.9999843835830688,0.6516004800796509,0.6742793321609497,0.12197186797857285,0.9999593496322632,0.7193963527679443,0.8595409393310547,-0.17976240813732147,0.9890760183334351,0.6537101864814758,0.8586265444755554,0.15705612301826477,0.8103005290031433,0.8164447546005249,0.8155345320701599,0.117060586810112,0.9461739659309387,0.7763202786445618,0.8172348737716675,0.35913556814193726,0.602400541305542,0.8344277143478394,0.7873815894126892,0.15102005004882812,0.9313119649887085,0.7886823415756226,0.795592725276947,0.3807924687862396,0.5846444964408875,0.851702094078064,0.8767532706260681,0.18153241276741028,0.9246063828468323,0.8107763528823853,0.8533947467803955,0.40132299065589905,0.6101611256599426
8,0.4401722848415375,0.62880939245224,-0.24192991852760315,0.9997326731681824,0.4320703148841858,0.6121988296508789,-0.2693052291870117,0.9996789693832397,0.43303221464157104,0.6097930073738098,-0.26933857798576355,0.9996833205223083,0.4341011643409729,0.6072605848312378,-0.2694324851036072,0.9997797012329102,0.4306066036224365,0.6136409640312195,-0.22634956240653992,0.9995192289352417,0.43052029609680176,0.6122516393661499,-0.2263851910829544,0.9994741082191467,0.4304352402687073,0.6108855605125427,-0.22642579674720764,0.999674916267395,0.4476122260093689,0.5852392315864563,-0.32819050550460815,0.9997068047523499,0.4427780508995056,0.5892527103424072,-0.13774429261684418,0.9997398257255554,0.45730310678482056,0.626321017742157,-0.25969505310058594,0.9998636841773987,0.45541834831237793,0.629845917224884,-0.204210564494133,0.9996994137763977,0.5342298746109009,0.600787341594696,-0.4063636362552643,0.9999611973762512,0.4998243451118469,0.6217980980873108,0.014604436233639717,0.9998970627784729,0.5816916823387146,0.7360194325447083,-0.44886040687561035,0.9966080188751221,0.5226470232009888,0.7361133694648743,0.08585144579410553,0.7764062881469727,0.5915258526802063,0.864678680896759,-0.4465266764163971,0.996889054775238,0.5110896229743958,0.8642797470092773,0.027790015563368797,0.8447839021682739,0.5864917635917664,0.8924292922019958,-0.5055828094482422,0.9950973987579346,0.4998359680175781,0.8801085352897644,0.027688216418027878,0.8208796977996826,0.576449990272522,0.893171489238739,-0.4860827326774597,0.9950149059295654,0.5017191171646118,0.882914662361145,-0.018339600414037704,0.8290548324584961,0.5764360427856445,0.885926365852356,-0.44048577547073364,0.9898467659950256,0.5068472027778625,0.8788497447967529,0.006011773366481066,0.8273271322250366,0.6949917078018188,0.6553962826728821,-0.12180662155151367,0.9999846816062927,0.6566442251205444,0.6743687391281128,0.12173505127429962,0.9999602437019348,0.7223371863365173,0.859075665473938,-0.178737074136734,0.9897925853729248,0.6584489345550537,0.8589960336685181,0.15317612886428833,0.8136181235313416,0.8191059231758118,0.8170156478881836,0.15155141055583954,0.9497587084770203,0.7737423181533813,0.8187200427055359,0.3690952658653259,0.6138575673103333,0.8351848721504211,0.7906423211097717,0.190309077501297,0.9342649579048157,0.7883750796318054,0.7979949712753296,0.39300572872161865,0.5919249057769775,0.8530560731887817,0.8748927712440491,0.23561859130859375,0.9290017485618591,0.8100274205207825,0.8547753095626831,0.42183226346969604,0.6233633160591125
9,0.44088202714920044,0.6252129077911377,-0.24798651039600372,0.9997324347496033,0.43283361196517944,0.6094745993614197,-0.275145947933197,0.9996747374534607,0.43384861946105957,0.6072453856468201,-0.27516862750053406,0.9996795654296875,0.43499094247817993,0.6048513054847717,-0.27525413036346436,0.999776303768158,0.4313489496707916,0.6104989647865295,-0.23148755729198456,0.9995160698890686,0.43126362562179565,0.6090422868728638,-0.23153424263000488,0.9994742274284363,0.4311648905277252,0.6074656844139099,-0.23158447444438934,0.9996761679649353,0.4488494396209717,0.582912266254425,-0.33299294114112854,0.9997028708457947,0.44343942403793335,0.5858957171440125,-0.13977128267288208,0.9997408986091614,0.45827192068099976,0.6235300898551941,-0.2654675841331482,0.999862015247345,0.45615726709365845,0.626318097114563,-0.20918333530426025,0.9996981620788574,0.5356146693229675,0.5988901257514954,-0.41049233078956604,0.9999589920043945,0.5036522746086121,0.6220880746841431,0.013610795140266418,0.999899685382843,0.5827898383140564,0.7354485988616943,-0.45719823241233826,0.9965747594833374,0.5249693393707275,0.7362361550331116,0.08373943716287613,0.7781935334205627,0.5919359922409058,0.8644667863845825,-0.45464596152305603,0.9968872666358948,0.5123182535171509,0.8640702366828918,0.02170414850115776,0.8467678427696228,0.587816596031189,0.8916345238685608,-0.5138269662857056,0.9950564503669739,0.5004185438156128,0.8801801204681396,0.021458763629198074,0.8219053149223328,0.5770743489265442,0.8928490877151489,-0.49442291259765625,0.9949656128883362,0.5024495720863342,0.882992148399353,-0.024896565824747086,0.8299526572227478,0.5774532556533813,0.8856485486030579,-0.44854936003685,0.989703893661499,0.5072599649429321,0.8788701295852661,-0.0002741381758823991,0.828003466129303,0.6975874900817871,0.6545233130455017,-0.12153182178735733,0.9999836087226868,0.6600050330162048,0.6744388341903687,0.12147389352321625,0.9999608993530273,0.7288525700569153,0.8565083742141724,-0.18046683073043823,0.9902089238166809,0.669633150100708,0.8616891503334045,0.15012581646442413,0.8167961835861206,0.8209112286567688,0.8179718255996704,0.14826500415802002,0.9518998861312866,0.7889381647109985,0.8246675729751587,0.3501775860786438,0.6253941059112549,0.838726818561554,0.7912712097167969,0.18682989478111267,0.9357295632362366,0.7994557023048401,0.8011950254440308,0.37219569087028503,0.5974359512329102,0.8541336059570312,0.8736993670463562,0.23173992335796356,0.931265652179718,0.83079594373703,0.8556607365608215,0.391528457403183,0.6324397325515747
